STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
4  0.6  0.75  0.14285714285714285  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.3  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.5214285714285715  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.0136986301369863  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.136986301369863  1.000  0.940  1.000  ['CT', 'ART']
4  0.6  1.00  0.273972602739726  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.5753424657534246  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.958904109589041  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.00  4.8225308641975306e-05  0.040  0.040  0.040  ['CT', 'RT', 'ART']
4  0.8  0.00  0.00038580246913580245  0.400  0.280  0.280  ['CT', 'RT', 'ART']
4  0.8  0.00  0.00048225308641975306  0.320  0.280  0.300  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0009645061728395061  0.620  0.500  0.640  ['CT', 'RT', 'ART']
4  0.8  0.00  0.00236304012345679  0.940  0.840  0.860  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0033034336419753086  0.940  0.920  0.960  ['CT', 'RT', 'ART']
4  0.8  0.00  0.003616898148148148  0.940  1.000  0.960  ['CT', 'RT', 'ART']
4  0.8  0.00  0.003689236111111111  0.940  1.000  0.960  ['CT', 'RT', 'ART']
4  0.8  0.25  0.00027412280701754384  0.200  0.260  0.200  ['CT', 'RT', 'ART']
4  0.8  0.25  0.0021929824561403508  0.860  0.820  0.940  ['CT', 'RT', 'ART']
4  0.8  0.25  0.0027412280701754384  1.000  0.620  0.940  ['CT', 'ART']
4  0.8  0.25  0.005482456140350877  1.000  0.920  1.000  ['CT', 'ART']
4  0.8  0.25  0.01343201754385965  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.018777412280701754  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.02055921052631579  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.020970394736842105  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.0008169934640522876  0.340  0.360  0.560  ['CT', 'RT', 'ART']
4  0.8  0.50  0.006535947712418301  1.000  1.000  1.000  ['CT', 'RT', 'ART']
