STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
2  1.0  0.25  0.2708333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.34652777777777777  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.3472222222222222  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.0008928571428571428  0.000  0.020  0.060  ['CT', 'RT', 'ART']
2  1.0  0.50  0.0026785714285714286  0.040  0.080  0.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.01607142857142857  0.420  0.320  0.360  ['CT', 'RT', 'ART']
2  1.0  0.50  0.017857142857142856  0.340  0.360  0.320  ['CT', 'RT', 'ART']
2  1.0  0.50  0.059821428571428574  0.640  0.640  0.740  ['CT', 'RT', 'ART']
2  1.0  0.50  0.0625  0.940  0.820  0.840  ['CT', 'RT', 'ART']
2  1.0  0.50  0.08035714285714286  0.920  0.740  0.880  ['CT', 'ART']
2  1.0  0.50  0.08125  0.300  0.620  0.820  ['RT', 'ART']
2  1.0  0.50  0.09017857142857143  0.660  0.760  0.900  ['RT', 'ART']
2  1.0  0.50  0.11428571428571428  0.760  0.860  0.920  ['CT', 'RT', 'ART']
2  1.0  0.50  0.11607142857142858  0.480  0.740  0.920  ['RT', 'ART']
2  1.0  0.50  0.1419642857142857  0.500  0.780  0.980  ['ART']
2  1.0  0.50  0.14285714285714285  0.500  0.780  0.980  ['ART']
2  1.0  0.50  0.14464285714285716  0.520  0.800  0.980  ['RT', 'ART']
2  1.0  0.50  0.16071428571428573  0.540  0.820  0.960  ['RT', 'ART']
2  1.0  0.50  0.22321428571428573  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.23125  0.920  0.980  0.980  ['CT', 'RT', 'ART']
2  1.0  0.50  0.23214285714285715  0.920  0.980  0.980  ['CT', 'RT', 'ART']
2  1.0  0.50  0.2767857142857143  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.3026785714285714  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.3482142857142857  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.4455357142857143  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.44642857142857145  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.0011627906976744186  0.060  0.080  0.040  ['CT', 'RT', 'ART']
2  1.0  0.75  0.0034883720930232558  0.060  0.100  0.160  ['CT', 'RT', 'ART']
2  1.0  0.75  0.020930232558139535  0.420  0.220  0.220  ['CT', 'RT', 'ART']
2  1.0  0.75  0.023255813953488372  0.500  0.580  0.540  ['RT', 'ART']
2  1.0  0.75  0.07790697674418605  0.820  0.880  0.880  ['CT', 'RT', 'ART']
2  1.0  0.75  0.08139534883720931  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.10465116279069768  0.940  0.700  1.000  ['CT', 'ART']
2  1.0  0.75  0.1058139534883721  0.440  0.600  0.900  ['ART']
2  1.0  0.75  0.11744186046511627  0.920  0.900  0.960  ['CT', 'RT', 'ART']
2  1.0  0.75  0.14883720930232558  0.900  0.980  1.000  ['RT', 'ART']
2  1.0  0.75  0.1511627906976744  0.560  0.740  0.980  ['ART']
2  1.0  0.75  0.18488372093023256  0.620  0.800  1.000  ['ART']
2  1.0  0.75  0.18604651162790697  0.633  0.800  1.000  ['ART']
2  1.0  0.75  0.1883720930232558  0.700  0.800  1.000  ['ART']
2  1.0  0.75  0.20930232558139536  1.000  0.940  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.29069767441860467  0.980  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.30116279069767443  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.3023255813953488  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.36046511627906974  0.980  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.3941860465116279  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.45348837209302323  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.5802325581395349  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.5813953488372093  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.002  0.040  0.100  0.020  ['CT', 'RT', 'ART']
2  1.0  1.00  0.006  0.280  0.380  0.280  ['CT', 'RT', 'ART']
2  1.0  1.00  0.036  1.000  0.720  0.920  ['CT', 'ART']
2  1.0  1.00  0.04  0.550  0.590  0.620  ['CT', 'RT', 'ART']
2  1.0  1.00  0.134  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.14  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.18  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.182  1.000  0.760  1.000  ['CT', 'ART']
2  1.0  1.00  0.202  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.256  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.26  1.000  0.960  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.318  1.000  0.900  1.000  ['CT', 'ART']
2  1.0  1.00  0.32  1.000  0.913  1.000  ['CT', 'ART']
2  1.0  1.00  0.324  1.000  0.960  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.36  1.000  0.840  1.000  ['CT', 'ART']
2  1.0  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.518  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.52  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.62  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.678  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.78  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.998  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.00  0.05555555555555555  1.000  0.780  0.820  ['CT']
3  0.4  0.00  0.1111111111111111  1.000  0.920  1.000  ['CT', 'ART']
3  0.4  0.00  0.16666666666666666  1.000  0.962  0.989  ['CT', 'RT', 'ART']
3  0.4  0.00  0.2222222222222222  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.4  0.00  0.2777777777777778  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.00  0.4444444444444444  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.25  0.06666666666666667  1.000  0.640  0.860  ['CT', 'ART']
3  0.4  0.25  0.13333333333333333  1.000  0.920  0.980  ['CT', 'RT', 'ART']
3  0.4  0.25  0.2  1.000  0.991  1.000  ['CT', 'RT', 'ART']
3  0.4  0.25  0.26666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.25  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.25  0.5333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.50  0.08333333333333333  1.000  0.720  0.820  ['CT']
3  0.4  0.50  0.16666666666666666  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.4  0.50  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.50  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.50  0.4166666666666667  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.50  0.6666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.1111111111111111  1.000  0.520  0.960  ['CT', 'ART']
3  0.4  0.75  0.2222222222222222  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.3333333333333333  1.000  0.989  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.4444444444444444  1.000  0.993  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.5555555555555556  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.8888888888888888  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.125  1.000  0.640  0.940  ['CT', 'ART']
3  0.4  1.00  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.375  1.000  0.978  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.006944444444444444  0.160  0.220  0.260  ['CT', 'RT', 'ART']
3  0.6  0.00  0.013888888888888888  0.360  0.340  0.200  ['CT', 'RT', 'ART']
3  0.6  0.00  0.027777777777777776  0.420  0.640  0.640  ['CT', 'RT', 'ART']
3  0.6  0.00  0.08333333333333333  1.000  0.860  0.980  ['CT', 'ART']
3  0.6  0.00  0.09722222222222222  1.000  0.900  0.980  ['CT', 'ART']
3  0.6  0.00  0.125  1.000  0.990  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.18055555555555555  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.20833333333333334  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.3541666666666667  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.3611111111111111  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.25  0.010416666666666666  0.140  0.260  0.140  ['CT', 'RT', 'ART']
3  0.6  0.25  0.020833333333333332  0.380  0.280  0.420  ['CT', 'RT', 'ART']
