STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
4  0.8  0.75  0.10416666666666667  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.75  0.15625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.75  0.234375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.75  0.375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.75  0.390625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  1.00  0.11979166666666667  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  1.00  0.2222222222222222  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  1.00  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  1.00  0.8  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  1.00  0.8333333333333334  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.00  0.0004978850483894348  0.020  0.040  0.060  ['CT', 'RT', 'ART']
4  1.0  0.00  0.0019604223780333996  0.340  0.160  0.180  ['CT', 'RT', 'ART']
4  1.0  0.00  0.0021725893020629883  0.340  0.220  0.160  ['CT', 'RT', 'ART']
4  1.0  0.00  0.0026553869247436523  0.360  0.340  0.420  ['CT', 'RT', 'ART']
4  1.0  0.00  0.002987310290336609  0.460  0.280  0.320  ['CT', 'RT', 'ART']
4  1.0  0.00  0.005974620580673218  0.650  0.550  0.490  ['CT', 'RT', 'ART']
4  1.0  0.00  0.008961930871009827  0.780  0.700  0.700  ['CT', 'RT', 'ART']
4  1.0  0.00  0.009559392929077148  0.840  0.700  0.780  ['CT', 'RT', 'ART']
4  1.0  0.25  0.0015735626220703125  0.320  0.220  0.180  ['CT', 'RT', 'ART']
4  1.0  0.25  0.0061959028244018555  0.600  0.440  0.480  ['CT', 'RT', 'ART']
4  1.0  0.25  0.006866455078125  0.760  0.740  0.840  ['CT', 'RT', 'ART']
4  1.0  0.25  0.008392333984375  0.580  0.760  0.640  ['CT', 'RT', 'ART']
4  1.0  0.25  0.009441375732421875  0.620  0.560  0.740  ['CT', 'RT', 'ART']
4  1.0  0.25  0.01888275146484375  0.920  0.920  0.960  ['CT', 'RT', 'ART']
4  1.0  0.25  0.028324127197265625  0.960  0.960  1.000  ['CT', 'RT', 'ART']
4  1.0  0.25  0.03021240234375  0.960  0.980  1.000  ['CT', 'RT', 'ART']
4  1.0  0.50  0.00457763671875  0.440  0.480  0.620  ['CT', 'RT', 'ART']
4  1.0  0.50  0.018024444580078125  0.940  0.840  0.900  ['CT', 'RT', 'ART']
4  1.0  0.50  0.019975142045454544  0.980  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.50  0.0244140625  0.940  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.50  0.0274658203125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.50  0.054931640625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.50  0.0823974609375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.50  0.087890625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.0146484375  0.940  0.820  0.900  ['CT', 'RT', 'ART']
4  1.0  0.75  0.05767822265625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.06392045454545454  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.078125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.087890625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.17578125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.263671875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  0.75  0.28125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.041666666666666664  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.1640625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.18181818181818182  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.2222222222222222  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.75  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  1.0  1.00  0.8  1.000  1.000  1.000  ['CT', 'RT', 'ART']
